timestamp,temperature,humidity,latitude,longitude,speed_kmph,altitude,satellites,heading,current,battery_voltage,battery_percent
1789010582.7125342,30.0,50.0,1.458931,102.14982,0.72,127.5,7,235.9,-0.11,4.19,0.0
1789010583.7421231,30.0,50.0,1.458951,102.149821,1.07,131.0,7,235.9,0.0,4.19,0.0
1789010584.7115777,30.0,50.0,1.458966,102.149823,1.15,133.2,7,235.9,0.0,4.19,0.0
1789010585.7212255,30.0,50.0,1.458966,102.149823,0.15,135.7,7,235.9,0.0,4.19,0.0
1789010586.7304535,30.0,50.0,1.45898,102.149824,0.98,137.0,6,235.9,0.0,4.2,0.0
1789010587.7225175,30.0,50.0,1.45898,102.149824,0.94,138.2,6,235.9,0.0,4.19,0.0
1789010588.7530136,30.0,50.0,1.458994,102.149826,1.02,139.3,6,235.9,0.0,4.19,0.0
1789010589.7235074,30.0,50.0,1.458994,102.149826,1.02,140.2,6,235.9,0.0,4.19,0.0
1789010590.7372813,30.0,50.0,1.459007,102.149828,1.22,141.0,6,235.9,0.0,4.19,0.0
1789010591.7313335,30.0,50.0,1.459007,102.149828,0.65,141.9,6,235.9,-0.11,4.18,0.0
1789010592.745831,30.0,50.0,1.459024,102.14983,0.5,142.2,6,235.9,0.0,4.19,0.0
1789010593.7643735,30.0,50.0,1.459024,102.14983,0.63,142.5,6,235.9,-0.12,4.19,0.0
1789010594.7362137,30.0,50.0,1.459043,102.149834,0.2,142.8,6,235.9,0.0,4.19,0.0
1789010595.7476664,30.0,50.0,1.459043,102.149834,0.5,142.6,6,235.9,0.0,4.19,0.0
1789010596.744188,30.0,50.0,1.459054,102.149834,1.3,142.4,6,235.9,0.0,4.19,0.0
1789010597.755966,30.0,50.0,1.459054,102.149834,1.31,141.8,6,235.9,0.0,4.19,0.0
1789010598.7706099,30.0,50.0,1.459069,102.149836,1.11,141.5,7,235.9,-0.17,4.19,0.0
1789010599.7475157,30.0,50.0,1.459057,102.149832,0.85,142.1,6,235.9,0.0,4.19,0.0
1789010600.7633815,30.0,50.0,1.459057,102.149832,1.06,141.9,6,235.9,0.0,4.19,0.0
1789010601.758458,30.0,50.0,1.459046,102.149832,1.28,141.6,6,235.9,0.0,4.19,0.0
1789010602.7527137,30.0,50.0,1.459046,102.149832,2.56,141.5,6,235.9,-0.13,4.19,0.0
1789010603.7906325,30.0,50.0,1.459046,102.149832,0.31,140.8,6,235.9,-0.15,4.19,0.0
1789010604.7628639,30.0,50.0,1.459046,102.149832,0.43,140.2,6,235.9,0.0,4.19,0.0
1789010605.7741804,30.0,50.0,1.459033,102.149832,0.3,139.7,6,235.9,0.0,4.19,0.0
1789010606.7676284,30.0,50.0,1.459033,102.149832,0.39,138.9,6,235.9,-0.1,4.19,0.0
1789010607.7833495,30.0,50.0,1.459022,102.149831,0.78,138.3,6,235.9,-0.16,4.19,0.0
1789010608.795121,-999.0,-999.0,1.459022,102.149831,1.0,137.7,6,235.9,-0.14,4.19,0.0
1789010609.7868662,-999.0,-999.0,1.459022,102.149831,0.56,137.0,6,235.9,0.0,4.19,0.0
1789010610.7925637,-999.0,-999.0,1.459022,102.149831,0.56,136.2,6,235.9,0.0,4.19,0.0
1789010611.7834747,-999.0,-999.0,1.45901,102.149836,0.44,135.4,6,235.9,0.0,4.19,0.0
1789010612.7990315,-999.0,-999.0,1.45901,102.149836,0.19,134.2,5,235.9,0.0,4.19,0.0
1789010613.8126059,30.0,50.0,1.45901,102.149836,0.22,133.2,5,235.9,0.0,4.19,0.0
1789010614.7855806,30.0,50.0,1.45901,102.149836,0.56,132.1,5,235.9,-0.12,4.19,0.0
1789010615.7980711,30.0,50.0,1.45901,102.149836,0.69,131.2,5,235.9,0.0,4.19,0.0
1789010616.791582,30.0,50.0,1.45901,102.149836,0.74,130.2,4,235.9,-0.15,4.19,0.0
1789010617.802052,30.0,50.0,1.459023,102.149841,0.87,129.3,4,235.9,-0.11,4.19,0.0
1789010618.8139584,30.0,50.0,1.459023,102.149841,1.52,128.2,5,235.9,0.0,4.19,0.0
1789010619.8127587,30.0,50.0,1.459023,102.149841,1.76,127.0,5,235.9,0.0,4.19,0.0
1789010620.805645,30.0,50.0,1.459023,102.149841,1.17,125.8,5,235.9,-0.12,4.19,0.0
1789010621.816861,30.0,50.0,1.459034,102.149842,1.35,124.6,5,235.9,0.0,4.19,0.0
1789010622.8138359,30.0,50.0,1.459034,102.149842,2.3,123.5,5,235.9,0.0,4.19,0.0
1789010623.8327076,30.0,50.0,1.459046,102.149844,2.89,122.3,5,235.9,-0.1,4.19,0.0
1789010624.803582,30.0,50.0,1.459046,102.149844,2.09,121.2,5,235.9,-0.19,4.19,0.0
1789010625.8209171,30.0,50.0,1.459061,102.149846,1.17,120.1,5,235.9,-0.14,4.19,0.0
1789010626.8116865,30.0,50.0,1.459061,102.149846,0.43,119.0,5,235.9,0.0,4.19,0.0
1789010627.8093147,30.0,50.0,1.459061,102.149846,0.35,118.2,5,235.9,0.0,4.19,0.0
1789010628.844475,30.0,50.0,1.459074,102.149846,0.96,117.3,5,235.9,-0.16,4.19,0.0
1789010629.8179727,30.0,50.0,1.459089,102.149849,1.54,116.5,5,235.9,0.0,4.19,0.0
1789010630.8314085,30.0,50.0,1.459089,102.149849,1.28,116.0,5,235.9,0.0,4.2,0.0
1789010631.8250642,30.0,50.0,1.459089,102.149849,1.17,115.3,4,235.9,0.0,4.19,0.0
1789010632.8228629,30.0,50.0,1.459089,102.149849,1.5,114.7,5,235.9,0.0,4.19,0.0
1789010633.859001,30.0,50.0,1.459108,102.149847,1.93,114.1,5,235.9,0.0,4.19,0.0
1789010634.8374615,30.0,50.0,1.459108,102.149847,1.67,113.5,5,235.9,0.0,4.19,0.0
1789010635.8323097,30.0,50.0,1.459108,102.149847,1.06,112.1,6,235.9,0.0,4.19,0.0
1789010636.8472981,30.0,50.0,1.459108,102.149847,1.3,111.3,6,235.9,0.0,4.19,0.0
1789010637.8390052,30.0,50.0,1.459108,102.149847,2.0,110.7,6,235.9,0.0,4.19,0.0
1789010638.8744934,30.0,50.0,1.459108,102.149847,1.85,110.3,6,235.9,0.0,4.19,0.0
1789010639.8474827,30.0,50.0,1.459095,102.149839,1.0,110.4,6,235.9,0.0,4.19,0.0
1789010640.8395557,30.0,50.0,1.459077,102.149837,0.43,110.2,6,235.9,0.0,4.19,0.0
1789010641.8511987,30.0,50.0,1.459062,102.149835,0.98,110.1,6,235.9,0.0,4.19,0.0
1789010642.844948,30.0,50.0,1.459051,102.149833,0.76,110.2,6,235.9,0.0,4.19,0.0
1789010643.875398,30.0,50.0,1.459051,102.149833,0.02,110.5,6,235.9,-0.11,4.19,0.0
1789010644.8512752,30.0,50.0,1.459032,102.149829,0.24,110.5,6,235.9,0.0,4.19,0.0
1789010645.8488646,30.0,50.0,1.45902,102.149827,0.61,110.8,6,235.9,-0.12,4.19,0.0
1789010646.8634908,30.0,50.0,1.459007,102.149823,0.83,111.2,6,235.9,-0.1,4.19,0.0
1789010647.8573895,30.0,50.0,1.459007,102.149823,0.7,111.4,6,235.9,-0.11,4.19,0.0
1789010648.8925653,30.0,50.0,1.45899,102.149818,1.74,111.7,6,235.9,-0.12,4.19,0.0
1789010649.8640206,30.0,50.0,1.45899,102.149818,1.89,112.0,6,235.9,0.0,4.19,0.0
1789010650.8583312,30.0,50.0,1.458974,102.149815,1.19,112.3,6,235.9,0.0,4.19,0.0
1789010651.8660252,30.0,50.0,1.458974,102.149815,0.85,112.7,6,235.9,0.0,4.19,0.0
1789010652.8762267,30.0,50.0,1.45896,102.149811,0.57,112.8,6,235.9,0.0,4.19,0.0
1789010653.8848813,30.0,50.0,1.45896,102.149811,0.41,112.8,6,235.9,-0.13,4.19,0.0
1789010654.879469,30.0,50.0,1.458946,102.14981,0.33,110.8,6,235.9,0.0,4.19,0.0
1789010655.8703082,30.0,50.0,1.458946,102.14981,0.74,109.7,5,235.9,0.0,4.19,0.0
1789010656.8812218,30.0,50.0,1.458946,102.14981,0.93,108.7,4,235.9,0.0,4.19,0.0
1789010657.874121,30.0,50.0,1.458946,102.14981,1.46,108.0,4,235.9,0.0,4.19,0.0
1789010658.8891597,30.0,50.0,1.458946,102.14981,1.09,107.2,4,235.9,0.0,4.19,0.0
1789010659.883154,30.0,50.0,1.458946,102.14981,1.28,106.4,4,235.9,0.0,4.19,0.0
1789010660.884106,30.0,50.0,1.458946,102.14981,1.17,105.3,4,235.9,-0.16,4.19,0.0
1789010661.8769774,30.0,50.0,1.458946,102.14981,1.8,104.1,4,235.9,-0.14,4.19,0.0
1789010662.8944492,30.0,50.0,1.458946,102.14981,0.72,103.8,5,235.9,0.0,4.19,0.0
1789010663.9084702,30.0,50.0,1.458959,102.149806,0.33,104.1,5,235.9,0.0,4.19,0.0
1789010664.9006157,30.0,50.0,1.458971,102.14981,1.04,103.2,6,235.9,0.0,4.19,0.0
1789010665.8902256,30.0,50.0,1.458971,102.14981,1.15,102.3,6,235.9,-0.1,4.19,0.0
1789010666.9078822,30.0,50.0,1.458982,102.149814,0.31,101.3,6,235.9,0.0,4.19,0.0
1789010667.9010842,30.0,50.0,1.458982,102.149814,0.2,100.7,6,235.9,-0.12,4.19,0.0
1789010668.9174845,30.0,50.0,1.458982,102.149814,0.54,99.2,6,235.9,0.0,4.19,0.0
1789010669.9107113,30.0,50.0,1.458997,102.149822,0.61,98.3,6,235.9,-0.19,4.18,0.0
1789010670.9031885,30.0,50.0,1.458997,102.149822,0.39,97.2,6,235.9,0.0,4.19,0.0
1789010671.9183154,30.0,50.0,1.459023,102.149829,0.61,95.8,6,235.9,0.0,4.19,0.0
1789010672.9164648,30.0,50.0,1.459023,102.149829,0.7,94.3,6,235.9,0.0,4.19,0.0
1789010673.946099,30.0,50.0,1.459037,102.149835,1.07,93.3,6,235.9,0.0,4.19,0.0
1789010674.9241574,30.0,50.0,1.459037,102.149835,1.22,92.5,6,235.9,0.0,4.19,0.0
1789010675.9154704,30.0,50.0,1.459056,102.149837,1.15,92.0,6,235.9,0.0,4.19,0.0
1789010676.915594,30.0,50.0,1.459056,102.149837,2.11,91.6,6,235.9,0.0,4.19,0.0
1789010677.9278965,30.0,50.0,1.45907,102.149837,2.17,90.8,6,235.9,0.0,4.19,0.0
1789010678.961589,30.0,50.0,1.459083,102.149838,2.35,90.4,6,235.9,0.0,4.19,0.0
1789010679.932279,30.0,50.0,1.459083,102.149838,3.33,89.8,6,235.9,0.0,4.19,0.0
1789010680.943767,30.0,50.0,1.459083,102.149838,3.17,89.3,6,235.9,0.0,4.19,0.0
1789010681.9415002,30.0,50.0,1.459083,102.149838,1.0,89.2,6,235.9,0.0,4.19,0.0
1789010682.934908,30.0,50.0,1.459098,102.149832,0.98,89.1,6,235.9,-0.2,4.18,0.0
1789010683.9675858,30.0,50.0,1.459098,102.149832,0.19,88.8,6,235.9,-0.12,4.19,0.0
1789010684.9472334,30.0,50.0,1.459098,102.149832,1.33,88.6,6,235.9,0.0,4.19,0.0
1789010685.9451134,30.0,50.0,1.459107,102.149826,1.94,88.3,6,235.9,0.0,4.19,0.0
1789010686.941954,30.0,50.0,1.459107,102.149826,0.74,88.0,6,235.9,0.0,4.19,0.0
1789010687.9532373,30.0,50.0,1.459125,102.149825,0.04,87.9,6,235.9,0.0,4.19,0.0
1789010688.963756,30.0,50.0,1.459125,102.149825,0.24,87.8,6,235.9,0.0,4.19,0.0
1789010689.9570756,30.0,50.0,1.45915,102.149827,0.46,87.2,6,235.9,0.0,4.19,0.0
1789010690.9462414,30.0,50.0,1.45915,102.149827,0.54,87.0,6,235.9,-0.12,4.19,0.0
1789010691.941861,30.0,50.0,1.459166,102.149828,1.0,86.4,6,235.9,0.0,4.19,0.0
1789010692.9520154,30.0,50.0,1.459166,102.149828,1.06,85.4,6,235.9,-0.1,4.19,0.0
1789010693.9820282,30.0,50.0,1.459189,102.149832,1.15,84.6,6,235.9,0.0,4.19,0.0
1789010694.952633,30.0,50.0,1.459201,102.149834,1.57,83.8,6,235.9,0.0,4.19,0.0
1789010695.949625,30.0,50.0,1.459201,102.149834,2.35,82.8,6,235.9,0.0,4.19,0.0
1789010696.9633589,30.0,50.0,1.459222,102.149838,2.72,81.9,6,235.9,0.0,4.19,0.0
1789010697.9576573,30.0,50.0,1.459222,102.149838,3.56,81.4,6,235.9,-0.17,4.19,0.0
1789010698.9931548,30.0,50.0,1.459238,102.149839,3.78,80.8,6,235.9,0.0,4.19,0.0
1789010699.9655092,30.0,50.0,1.459251,102.149841,3.24,79.8,6,235.9,0.0,4.19,0.0
1789010700.9603066,30.0,50.0,1.459251,102.149841,2.5,79.0,6,235.9,0.0,4.19,0.0
1789010701.9785976,30.0,50.0,1.459251,102.149841,2.63,78.5,6,235.9,-0.11,4.19,0.0
1789010702.971015,30.0,50.0,1.459251,102.149841,2.02,77.1,6,235.9,0.0,4.19,0.0
1789010703.9888587,30.0,50.0,1.459251,102.149841,0.67,76.1,6,235.9,-0.11,4.19,0.0
1789010704.9812293,30.0,50.0,1.459251,102.149841,0.19,74.4,6,235.9,0.0,4.19,0.0
1789010705.9757361,30.0,50.0,1.459251,102.149841,0.22,72.7,6,235.9,-0.17,4.18,0.0
1789010706.9873168,30.0,50.0,1.459251,102.149841,0.13,70.4,6,235.9,-0.16,4.19,0.0
1789010707.9814832,30.0,50.0,1.459251,102.149841,1.09,68.2,6,235.9,-0.15,4.19,0.0
1789010709.0142882,30.0,50.0,1.459244,102.149832,0.22,66.3,5,235.9,-0.14,4.19,0.0
1789010709.987029,30.0,50.0,1.459244,102.149832,0.43,64.3,5,235.9,-0.11,4.19,0.0
1789010710.979046,30.0,50.0,1.459244,102.149832,0.85,62.5,5,235.9,0.0,4.19,0.0
1789010711.993983,30.0,50.0,1.459244,102.149832,1.54,61.0,5,235.9,0.0,4.19,0.0
1789010712.9900124,30.0,50.0,1.459232,102.149825,1.44,59.5,5,235.9,0.0,4.19,0.0
1789010714.0061724,30.0,50.0,1.459232,102.149825,0.98,57.4,5,235.9,-0.12,4.19,0.0
1789010715.0001457,30.0,50.0,1.459232,102.149825,0.41,55.5,5,235.9,-0.15,4.19,0.0
1789010715.9944723,30.0,50.0,1.459232,102.149825,0.56,53.9,5,235.9,0.0,4.19,0.0
1789010716.988886,30.0,50.0,1.459232,102.149825,0.94,52.3,5,235.9,0.0,4.19,0.0
1789010718.002078,30.0,50.0,1.459196,102.149818,1.26,56.2,6,235.9,0.0,4.19,0.0
1789010719.036516,30.0,50.0,1.45917,102.149817,0.72,59.0,6,235.9,-0.12,4.19,0.0
1789010720.008674,30.0,50.0,1.459153,102.149816,0.78,61.3,6,235.9,0.0,4.19,0.0
1789010721.0010886,30.0,50.0,1.45914,102.149814,0.39,61.3,6,235.9,0.0,4.19,0.0
1789010722.0137496,30.0,50.0,1.459124,102.149812,1.19,61.2,6,235.9,0.0,4.19,0.0
1789010723.0048797,30.0,50.0,1.459124,102.149812,1.19,61.2,6,235.9,0.0,4.19,0.0
1789010724.039533,30.0,50.0,1.459111,102.14981,0.52,61.1,6,235.9,-0.22,4.18,0.0
1789010725.0144808,30.0,50.0,1.459111,102.14981,2.57,59.5,5,235.9,-0.14,4.19,0.0
1789010726.0266707,30.0,50.0,1.459111,102.14981,3.2,58.5,5,235.9,-0.15,4.19,0.0
1789010727.0234075,30.0,50.0,1.459111,102.14981,3.37,57.5,5,235.9,-0.15,4.19,0.0
1789010728.01538,30.0,50.0,1.4591,102.149805,1.94,55.3,6,235.9,-0.12,4.19,0.0
1789010729.0543833,30.0,50.0,1.4591,102.149805,1.33,52.6,6,235.9,-0.14,4.19,0.0
1789010730.031787,30.0,50.0,1.459081,102.149806,1.17,47.6,6,235.9,-0.17,4.19,0.0
1789010731.0280063,30.0,50.0,1.459068,102.149806,0.93,42.9,6,235.9,-0.17,4.19,0.0
1789010732.0321953,30.0,50.0,1.459068,102.149806,0.24,38.8,6,235.9,-0.13,4.19,0.0
1789010733.0310254,30.0,50.0,1.459048,102.149805,0.06,34.9,6,235.9,-0.15,4.19,0.0
1789010734.0660143,30.0,50.0,1.459048,102.149805,0.3,31.7,6,235.9,-0.14,4.19,0.0
1789010735.037997,30.0,50.0,1.459019,102.1498,0.41,33.5,7,235.9,-0.12,4.19,0.0
1789010736.0499885,30.0,50.0,1.458998,102.149796,0.52,35.8,7,235.9,-0.12,4.19,0.0
1789010737.0424562,30.0,50.0,1.458986,102.149792,0.07,39.9,7,235.9,-0.14,4.19,0.0
1789010738.0547175,30.0,50.0,1.458986,102.149792,0.15,44.0,7,235.9,-0.13,4.19,0.0
1789010739.0680766,30.0,50.0,1.458986,102.149792,0.35,47.9,7,235.9,-0.2,4.19,0.0
1789010740.059629,30.0,50.0,1.458986,102.149792,0.87,52.6,7,235.9,-0.11,4.19,0.0
1789010741.0574589,30.0,50.0,1.458986,102.149792,1.13,55.8,7,235.9,-0.12,4.19,0.0
1789010742.0495126,30.0,50.0,1.458995,102.149782,0.72,60.1,7,235.9,0.0,4.19,0.0
1789010743.0660677,30.0,50.0,1.458995,102.149782,0.43,64.1,7,235.9,-0.13,4.19,0.0
1789010744.0780406,30.0,50.0,1.458995,102.149782,0.98,68.1,7,235.9,-0.16,4.19,0.0
1789010745.0661032,30.0,50.0,1.459007,102.14978,1.3,70.7,7,235.9,-0.11,4.19,0.0
1789010746.062267,30.0,50.0,1.459007,102.14978,1.7,73.4,7,235.9,-0.14,4.19,0.0
1789010747.061447,30.0,50.0,1.459007,102.14978,1.41,76.0,7,235.9,0.0,4.19,0.0
1789010748.061411,30.0,50.0,1.459007,102.14978,1.09,78.7,7,235.9,-0.24,4.18,0.0
1789010749.0784504,30.0,50.0,1.459017,102.149776,1.02,81.0,7,235.9,-0.15,4.19,0.0
1789010750.077293,30.0,50.0,1.459017,102.149776,1.13,83.3,7,235.9,-0.17,4.19,0.0
1789010751.0626507,30.0,50.0,1.459017,102.149776,0.61,85.2,7,235.9,-0.12,4.19,0.0
1789010752.0703475,30.0,50.0,1.459028,102.149773,0.72,87.0,7,235.9,-0.12,4.19,0.0
1789010753.0683272,30.0,50.0,1.459028,102.149773,0.7,88.6,7,235.9,-0.12,4.19,0.0
1789010754.09444,30.0,50.0,1.459041,102.149774,0.37,90.1,7,235.9,-0.12,4.19,0.0
1789010755.0689018,30.0,50.0,1.459041,102.149774,0.74,91.0,7,235.9,-0.13,4.19,0.0
1789010756.0878623,30.0,50.0,1.459056,102.149777,1.69,90.7,6,235.9,-0.19,4.18,0.0
1789010757.0691977,30.0,50.0,1.459068,102.14978,2.15,90.5,6,235.9,-0.18,4.18,0.0
1789010758.0851305,30.0,50.0,1.459068,102.14978,1.0,90.2,6,235.9,-0.13,4.19,0.0
1789010759.1039815,30.0,50.0,1.459087,102.149785,0.65,89.7,6,235.9,-0.17,4.19,0.0
1789010760.091165,30.0,50.0,1.459099,102.149788,2.33,89.4,6,235.9,-0.15,4.19,0.0
1789010761.0937896,30.0,50.0,1.459114,102.149791,2.3,89.4,6,235.9,-0.17,4.19,0.0
1789010762.0749025,30.0,50.0,1.459126,102.149793,1.87,89.7,6,235.9,-0.17,4.19,0.0
1789010763.0926507,30.0,50.0,1.459126,102.149793,1.3,94.1,7,235.9,-0.14,4.19,0.0
1789010764.111863,30.0,50.0,1.459126,102.149793,0.46,99.3,7,235.9,-0.15,4.19,0.0
1789010765.08971,30.0,50.0,1.459114,102.149795,0.59,104.0,7,235.9,-0.14,4.18,0.0
1789010766.0997133,30.0,50.0,1.459114,102.149795,0.87,108.1,7,235.9,-0.18,4.19,0.0
1789010767.1017845,30.0,50.0,1.459114,102.149795,0.74,112.5,7,235.9,-0.14,4.19,0.0
1789010768.1030142,30.0,50.0,1.459114,102.149795,1.0,117.1,7,235.9,-0.13,4.19,0.0
1789010769.1185951,30.0,50.0,1.459114,102.149795,0.35,121.7,7,235.9,-0.11,4.19,0.0
1789010770.1148772,30.0,50.0,1.459114,102.149795,0.15,125.4,7,235.9,0.0,4.19,0.0
1789010771.1137013,30.0,50.0,1.459104,102.149798,0.76,128.6,6,235.9,-0.11,4.19,0.0
1789010772.1089282,30.0,50.0,1.459104,102.149798,0.76,131.2,6,235.9,0.0,4.19,0.0
1789010773.1143806,30.0,50.0,1.459104,102.149798,0.65,133.2,6,235.9,0.0,4.19,0.0
1789010774.1455991,30.0,50.0,1.459092,102.149801,0.52,134.1,6,235.9,-0.15,4.18,0.0
1789010775.1266108,30.0,50.0,1.459092,102.149801,0.52,135.1,6,235.9,-0.12,4.19,0.0
1789010776.1342416,30.0,50.0,1.45908,102.149803,0.83,136.4,6,235.9,0.0,4.19,0.0
1789010777.1339345,30.0,50.0,1.45908,102.149803,0.22,137.2,6,235.9,0.0,4.19,0.0
1789010778.1340191,30.0,50.0,1.45908,102.149803,0.81,138.2,6,235.9,0.0,4.19,0.0
1789010779.1580029,30.0,50.0,1.45908,102.149803,0.87,139.2,6,235.9,-0.14,4.19,0.0
1789010780.123671,30.0,50.0,1.45908,102.149803,0.41,140.6,6,235.9,-0.11,4.19,0.0
1789010781.1447208,30.0,50.0,1.45908,102.149803,0.52,142.3,6,235.9,-0.13,4.19,0.0
1789010782.1351163,30.0,50.0,1.45908,102.149803,0.31,143.6,6,235.9,-0.13,4.19,0.0
1789010783.1444452,30.0,50.0,1.45908,102.149803,0.78,144.5,6,235.9,-0.15,4.19,0.0
1789010784.166705,30.0,50.0,1.459086,102.149812,1.57,144.7,6,235.9,-0.12,4.19,0.0
1789010785.1454399,30.0,50.0,1.459086,102.149812,0.76,144.5,5,235.9,-0.12,4.19,0.0
1789010786.152328,30.0,50.0,1.459086,102.149812,0.44,144.0,5,235.9,-0.13,4.19,0.0
1789010787.1379032,30.0,50.0,1.4591,102.149817,0.72,143.4,5,235.9,-0.14,4.19,0.0
1789010788.139487,30.0,50.0,1.4591,102.149817,0.7,142.9,5,235.9,-0.15,4.19,0.0
1789010789.1661892,30.0,50.0,1.4591,102.149817,0.7,142.1,5,235.9,-0.13,4.19,0.0
1789010790.1441662,30.0,50.0,1.4591,102.149817,0.24,141.4,5,235.9,-0.17,4.19,0.0
1789010791.15267,30.0,50.0,1.4591,102.149817,0.57,140.6,6,235.9,-0.15,4.19,0.0
1789010792.1534262,30.0,50.0,1.459114,102.149815,1.19,140.1,6,235.9,-0.14,4.19,0.0
1789010793.1519568,30.0,50.0,1.459114,102.149815,1.06,139.3,6,235.9,-0.15,4.19,0.0
1789010794.1909394,30.0,50.0,1.459114,102.149815,0.37,140.8,7,235.9,-0.11,4.19,0.0
1789010795.1681492,30.0,50.0,1.4591,102.14981,0.87,142.0,6,235.9,-0.15,4.19,0.0
1789010796.1769404,30.0,50.0,1.4591,102.14981,0.87,143.3,6,235.9,-0.12,4.19,0.0
1789010797.1801941,30.0,50.0,1.459086,102.149808,1.5,144.6,6,235.9,-0.12,4.19,0.0
1789010798.1854873,30.0,50.0,1.459074,102.149807,0.31,145.3,7,235.9,-0.18,4.18,0.0
1789010799.2050064,30.0,50.0,1.459074,102.149807,0.35,147.0,5,235.9,-0.16,4.19,0.0
1789010800.1847477,30.0,50.0,1.459074,102.149807,0.61,148.7,5,235.9,-0.12,4.19,0.0
1789010801.1911945,30.0,50.0,1.459059,102.149806,1.04,150.5,6,235.9,0.0,4.19,0.0
1789010802.1877086,30.0,50.0,1.459059,102.149806,1.2,152.2,5,235.9,-0.12,4.19,0.0
1789010803.1790729,30.0,50.0,1.459059,102.149806,1.0,153.9,5,235.9,-0.12,4.19,0.0
1789010804.2207513,30.0,50.0,1.45904,102.149806,0.78,155.2,5,235.9,-0.13,4.19,0.0
1789010805.1820939,30.0,50.0,1.45904,102.149806,0.35,155.4,6,235.9,0.0,4.19,0.0
1789010806.1998334,30.0,50.0,1.459025,102.149807,0.37,154.8,6,235.9,-0.16,4.19,0.0
1789010807.1991096,30.0,50.0,1.459025,102.149807,1.13,154.7,6,235.9,-0.11,4.19,0.0
1789010808.2018235,30.0,50.0,1.459025,102.149807,0.83,154.6,6,235.9,-0.12,4.19,0.0
1789010809.226499,30.0,50.0,1.459009,102.149809,0.54,155.6,5,235.9,-0.15,4.19,0.0
1789010810.185226,30.0,50.0,1.458996,102.149809,0.26,155.0,6,235.9,-0.12,4.19,0.0
1789010811.1885195,30.0,50.0,1.458996,102.149809,0.28,152.5,6,235.9,-0.12,4.19,0.0
1789010812.1898682,30.0,50.0,1.458996,102.149809,0.19,151.3,6,235.9,-0.11,4.19,0.0
1789010813.1917682,30.0,50.0,1.458985,102.149809,0.39,150.0,6,235.9,-0.11,4.19,0.0
1789010814.2283952,30.0,50.0,1.458985,102.149809,1.22,149.7,6,235.9,-0.14,4.19,0.0
1789010815.198613,30.0,50.0,1.458985,102.149809,1.37,148.9,7,235.9,-0.12,4.19,0.0
1789010816.2031243,30.0,50.0,1.458985,102.149809,1.94,147.8,7,235.9,0.0,4.19,0.0
1789010817.2050817,30.0,50.0,1.458974,102.149804,0.52,147.0,7,235.9,-0.14,4.19,0.0
1789010818.2212782,30.0,50.0,1.458974,102.149804,0.2,146.5,7,235.9,-0.11,4.19,0.0
1789010819.2380893,30.0,50.0,1.458974,102.149804,0.63,145.9,7,235.9,-0.14,4.19,0.0
1789010820.2122977,30.0,50.0,1.458974,102.149804,0.26,145.8,7,235.9,-0.1,4.19,0.0
1789010821.2222993,30.0,50.0,1.458974,102.149804,0.48,146.4,7,235.9,-0.14,4.18,0.0
1789010822.2312646,30.0,50.0,1.458974,102.149804,0.67,147.1,7,235.9,0.0,4.19,0.0
1789010823.2319806,30.0,50.0,1.458974,102.149804,0.52,148.7,7,235.9,-0.12,4.19,0.0
1789010824.2440515,30.0,50.0,1.458974,102.149804,0.31,149.7,7,235.9,-0.11,4.19,0.0
1789010825.2339249,30.0,50.0,1.458974,102.149804,0.93,151.3,7,235.9,-0.11,4.19,0.0
1789010826.2368584,30.0,50.0,1.458974,102.149804,0.96,153.0,7,235.9,-0.11,4.19,0.0
1789010827.2258909,30.0,50.0,1.458974,102.149804,0.8,154.4,7,235.9,-0.12,4.19,0.0
1789010828.247802,30.0,50.0,1.458974,102.149804,0.65,155.4,7,235.9,-0.13,4.19,0.0
1789010829.2634387,30.0,50.0,1.458974,102.149804,1.04,156.0,7,235.9,-0.11,4.19,0.0
1789010830.2403414,30.0,50.0,1.458974,102.149804,0.98,156.4,7,235.9,-0.26,4.18,0.0
1789010831.2476976,30.0,50.0,1.458974,102.149804,0.43,157.5,7,235.9,-0.11,4.19,0.0
1789010832.252303,30.0,50.0,1.458974,102.149804,0.19,158.0,7,235.9,-0.15,4.19,0.0
1789010833.2488124,30.0,50.0,1.458974,102.149804,0.09,158.2,7,235.9,-0.12,4.19,0.0
1789010834.270005,30.0,50.0,1.458974,102.149804,0.37,159.0,7,235.9,-0.16,4.19,0.0
1789010835.2457273,30.0,50.0,1.458974,102.149804,0.98,159.5,7,235.9,-0.18,4.19,0.0
1789010836.2465084,30.0,50.0,1.458974,102.149804,2.28,160.7,7,235.9,-0.14,4.19,0.0
1789010837.2529688,30.0,50.0,1.458974,102.149804,0.93,161.3,7,235.9,-0.13,4.19,0.0
1789010838.256333,30.0,50.0,1.458986,102.149805,0.33,162.6,7,235.9,-0.18,4.18,0.0
1789010839.2804112,30.0,50.0,1.458986,102.149805,0.85,163.8,7,235.9,-0.15,4.19,0.0
1789010840.265394,30.0,50.0,1.458986,102.149805,0.98,165.3,7,235.9,-0.11,4.19,0.0
1789010841.2784517,30.0,50.0,1.458986,102.149805,0.93,165.3,7,235.9,0.0,4.19,0.0
1789010842.26261,30.0,50.0,1.458986,102.149805,1.2,165.4,6,235.9,-0.14,4.19,0.0
1789010843.2651207,30.0,50.0,1.458986,102.149805,1.31,166.4,7,235.9,0.0,4.19,0.0
